yr,mo,dy,date,st,mag,inj,fat,slat,slon,elat,elon,len,wid
2018,11,1,11/1/2018,MS,1,0,0,32.4399,-90.1998,32.439,-90.1779,1.28,300
2018,11,1,11/1/2018,MS,1,0,0,32.4468,-89.6966,32.5109,-89.5542,9.41,550
2018,11,1,11/1/2018,MS,1,0,0,32.1639,-89.7366,32.1992,-89.6719,4.5,300
2018,11,1,11/1/2018,MS,1,0,0,32.2155,-89.3714,32.2609,-89.3288,4.01,150
2018,11,1,11/1/2018,MS,1,0,0,30.5439,-89.0298,30.6277,-88.9573,7.22,150
2018,11,1,11/1/2018,MS,1,0,0,30.4033,-88.7826,30.426,-88.7356,3.21,100
2018,11,1,11/1/2018,MS,1,0,0,30.4744,-88.5583,30.4999,-88.4965,4.08,100
2018,11,1,11/1/2018,MS,2,0,0,31.5698,-91.3664,31.5682,-91.3497,0.99,200
2018,11,5,11/5/2018,MS,0,0,0,34.2601,-88.8283,34.2611,-88.8254,0.18,50
2018,11,5,11/5/2018,MS,1,0,0,34.4039,-88.5193,34.4422,-88.4432,5.1,300
2018,11,5,11/5/2018,MS,2,0,0,34.2611,-88.8254,34.3217,-88.6623,10.21,200
2018,11,6,11/6/2018,MS,0,0,0,33.4802,-88.6895,33.5001,-88.5779,6.58,100
2018,12,27,12/27/2018,MS,0,0,0,32.6431,-90.4509,32.6427,-90.4288,1.29,100
2019,1,19,1/19/2019,MS,0,0,0,32.1407,-90.0569,32.1651,-90.0204,2.72,150
2019,1,19,1/19/2019,MS,0,0,0,32.7283,-89.1581,32.7319,-89.1571,0.26,50
2019,1,19,1/19/2019,MS,1,0,0,32.8759,-89.517,32.896,-89.5194,1.4,250
2019,1,19,1/19/2019,MS,1,0,0,32.203,-89.9774,32.2256,-89.9452,2.45,150
2019,2,12,2/12/2019,MS,1,0,0,32.734,-89.7141,32.7538,-89.6454,4.22,500
2019,2,23,2/23/2019,MS,0,0,0,33.3905,-88.654,33.3929,-88.6463,0.47,150
2019,2,23,2/23/2019,MS,2,0,0,34.7899,-88.4084,34.874,-88.3054,8.3,200
2019,2,23,2/23/2019,MS,3,11,1,33.4865,-88.4346,33.5462,-88.2814,9.74,440
2019,3,9,3/9/2019,MS,0,0,0,34.8423,-88.9802,34.8425,-88.9799,0.03,50
2019,3,9,3/9/2019,MS,0,0,0,34.9462,-88.9013,34.9599,-88.8507,3.1,100
2019,3,9,3/9/2019,MS,0,0,0,33.3505,-89.4667,33.3526,-89.4606,0.38,25
2019,3,9,3/9/2019,MS,1,0,0,34.9536,-88.2448,34.9605,-88.2091,2.2,250
2019,4,7,4/7/2019,MS,1,0,0,31.0184,-91.0712,31.0433,-91.0727,1.72,125
2019,4,13,4/13/2019,MS,0,0,0,32.6992,-90.347,32.7254,-90.3076,2.92,25
2019,4,13,4/13/2019,MS,0,0,0,33.6543,-89.0586,33.6592,-89.0594,0.34,100
2019,4,13,4/13/2019,MS,1,0,0,32.9184,-89.9163,32.9409,-89.9147,1.55,100
2019,4,13,4/13/2019,MS,1,0,0,33.2165,-89.6931,33.2216,-89.6868,0.51,50
2019,4,13,4/13/2019,MS,1,0,0,32.8523,-89.6516,32.915,-89.6138,4.86,300
2019,4,13,4/13/2019,MS,1,0,0,33.5069,-89.1165,33.5446,-89.1241,2.66,400
2019,4,13,4/13/2019,MS,1,2,0,31.7685,-89.506,31.8112,-89.4576,4.1,250
2019,4,13,4/13/2019,MS,1,0,0,33.4105,-88.7961,33.4622,-88.7499,4.46,400
2019,4,13,4/13/2019,MS,1,0,0,31.848,-88.8748,31.9264,-88.7984,7.03,300
2019,4,13,4/13/2019,MS,1,0,0,31.938,-88.7868,31.9927,-88.7429,4.57,200
2019,4,13,4/13/2019,MS,2,0,0,32.3737,-90.8291,32.5651,-90.5671,20.21,700
2019,4,13,4/13/2019,MS,2,0,0,32.309,-90.8909,32.3403,-90.8267,4.33,440
2019,4,13,4/13/2019,MS,2,0,0,32.3341,-90.883,32.35,-90.84,2.74,175
2019,4,13,4/13/2019,MS,2,0,0,31.1005,-90.2688,31.1325,-90.2054,4.41,150
2019,4,13,4/13/2019,MS,2,0,0,33.2596,-88.9459,33.3744,-88.8797,8.81,830
2019,4,13,4/13/2019,MS,2,0,0,32.6688,-88.5451,32.7689,-88.4622,8.43,700
2019,4,13,4/13/2019,MS,2,0,0,33.8931,-88.3215,34.0831,-88.2901,13.2,800
2019,4,13,4/13/2019,MS,2,0,0,32.0247,-88.7102,32.1072,-88.6737,6.09,400
2019,4,13,4/13/2019,MS,2,19,1,33.7248,-88.4409,33.8763,-88.3807,11.3,800
2019,4,14,4/14/2019,MS,1,0,0,30.4754,-88.5595,30.4872,-88.5471,1.1,50
2019,4,18,4/18/2019,MS,0,0,0,31.3914,-90.3756,31.3928,-90.3648,0.64,200
2019,4,18,4/18/2019,MS,0,0,0,32.4341,-90.0004,32.4329,-89.973,1.6,450
2019,4,18,4/18/2019,MS,0,0,0,32.206,-89.7122,32.229,-89.6924,2.38,50
2019,4,18,4/18/2019,MS,0,0,0,32.8401,-89.2335,32.9049,-89.0613,10.95,1000
2019,4,18,4/18/2019,MS,0,0,0,32.7156,-88.6833,32.7638,-88.6798,3.34,3
2019,4,18,4/18/2019,MS,0,0,0,32.9826,-89.0396,33.0102,-88.8834,9.25,1000
2019,4,18,4/18/2019,MS,0,0,0,32.9936,-88.9936,33.0265,-88.8963,6.08,800
2019,4,18,4/18/2019,MS,0,0,0,33.0692,-88.8821,33.0696,-88.8588,1.35,50
2019,4,18,4/18/2019,MS,1,0,0,31.8086,-91.1004,31.8525,-90.9663,8.44,1100
2019,4,18,4/18/2019,MS,1,0,0,31.9864,-90.6119,32.0363,-90.5165,6.57,500
2019,4,18,4/18/2019,MS,1,0,0,31.8964,-90.178,32.1554,-89.8048,28.36,600
2019,4,18,4/18/2019,MS,1,0,0,32.3266,-90.3067,32.3268,-90.2669,2.32,150
2019,4,18,4/18/2019,MS,1,0,0,32.2973,-90.1294,32.3373,-90.1042,3.13,50
2019,4,18,4/18/2019,MS,1,0,0,31.9989,-89.9468,32.0975,-89.8919,11.31,400
2019,4,18,4/18/2019,MS,1,0,0,32.3625,-90.0644,32.3626,-90.0452,1.12,50
2019,4,18,4/18/2019,MS,1,0,0,32.1642,-89.8086,32.176,-89.7331,4.49,1100
2019,4,18,4/18/2019,MS,1,0,0,32.1865,-89.7211,32.2131,-89.6708,3.47,950
2019,4,18,4/18/2019,MS,1,0,0,32.4542,-89.9442,32.451,-89.8614,4.83,150
2019,4,18,4/18/2019,MS,1,0,0,32.2871,-89.5893,32.3053,-89.5783,1.41,200
2019,4,18,4/18/2019,MS,1,0,0,32.2763,-89.7015,32.2933,-89.6623,2.57,150
2019,4,18,4/18/2019,MS,1,0,0,32.5883,-89.779,32.5889,-89.5843,11.35,1320
2019,4,18,4/18/2019,MS,1,0,0,32.5708,-89.7491,32.5716,-89.5722,10.3,900
2019,4,18,4/18/2019,MS,1,0,0,32.504,-89.5856,32.6273,-89.4579,11.73,1760
2019,4,18,4/18/2019,MS,1,0,0,32.621,-89.7297,32.6028,-89.5534,10.34,1000
2019,4,18,4/18/2019,MS,1,0,0,32.6963,-89.4811,32.658,-89.317,9.9,1600
2019,4,18,4/18/2019,MS,1,0,0,32.704,-89.3982,32.7075,-89.3624,2.1,300
2019,4,18,4/18/2019,MS,1,0,0,32.7014,-89.3675,32.6928,-89.2978,5.96,350
2019,4,18,4/18/2019,MS,1,0,0,32.757,-89.3222,32.7558,-89.3137,0.6,75
2019,4,18,4/18/2019,MS,1,0,0,32.6641,-88.9835,32.7828,-88.9277,8.82,1400
2019,4,18,4/18/2019,MS,1,0,0,32.7157,-89.3235,32.7055,-89.2974,1.69,180
2019,4,18,4/18/2019,MS,1,0,0,32.7618,-89.2596,32.7502,-89.2291,1.95,250
2019,4,18,4/18/2019,MS,1,0,0,32.759,-89.1158,32.7772,-89.0891,2,1
2019,4,18,4/18/2019,MS,1,0,0,32.7459,-89.1068,32.7735,-89.0637,3.15,700
2019,4,18,4/18/2019,MS,1,0,0,32.9348,-89.0548,32.9419,-89.0334,1.34,100
2019,4,18,4/18/2019,MS,1,0,0,32.9486,-88.8694,32.959,-88.8207,2.91,100
2019,4,18,4/18/2019,MS,1,0,0,33.0524,-88.8155,33.0444,-88.7013,6.65,700
2019,4,18,4/18/2019,MS,1,0,0,33.2039,-88.4856,33.2327,-88.4912,2.02,500
2019,4,18,4/18/2019,MS,1,0,0,33.2383,-88.5839,33.236,-88.4194,9.51,600
2019,4,18,4/18/2019,MS,1,0,0,33.3167,-88.5026,33.359,-88.4866,3.07,150
2019,4,18,4/18/2019,MS,2,0,0,32.1237,-90.6506,32.2168,-90.4975,11.03,1320
2019,4,18,4/18/2019,MS,2,0,0,32.1769,-90.6036,32.2512,-90.4036,12.77,1320
2019,4,18,4/18/2019,MS,2,0,0,32.0357,-89.8333,32.1692,-89.8053,9.38,600
2019,4,18,4/18/2019,MS,2,0,0,32.3556,-89.6523,32.3935,-89.5595,6.02,560
2019,4,25,4/25/2019,MS,0,0,0,34.5659,-90.2685,34.5682,-90.2668,0.19,50
2019,4,25,4/25/2019,MS,0,0,0,32.6864,-89.34,32.6836,-89.3629,1.35,25
2019,4,25,4/25/2019,MS,1,0,0,30.3935,-89.4453,30.3935,-89.4411,0.25,25
2019,5,9,5/9/2019,MS,1,0,0,32.3922,-90.2526,32.378,-90.1943,3.54,550
2019,5,9,5/9/2019,MS,1,0,0,31.2541,-90.4936,31.2533,-90.4799,0.81,270
2019,6,17,6/17/2019,MS,1,0,0,32.2739,-90.4462,32.3,-90.417,2.48,150
2019,6,24,6/24/2019,MS,0,0,0,31.9619,-89.4895,31.9656,-89.4769,0.78,50
2019,6,24,6/24/2019,MS,1,0,0,32.4969,-90.5844,32.5155,-90.5329,3.28,400
2019,6,24,6/24/2019,MS,1,0,0,32.2773,-90.5044,32.2994,-90.417,5.33,250
2019,7,14,7/14/2019,MS,0,0,0,31.4122,-89.1959,31.4157,-89.203,0.48,25
2019,7,16,7/16/2019,MS,0,0,0,34.8162,-89.6456,34.8592,-89.5684,5.29,75
2019,8,9,8/9/2019,MS,0,0,0,34.3776,-90.2788,34.3765,-90.2779,0.09,50
2019,11,26,11/26/2019,MS,2,0,0,32.0586,-90.1282,32.1295,-89.9431,11.89,500
2019,11,27,11/27/2019,MS,1,0,0,32.1338,-89.8041,32.1616,-89.6847,7.25,75
2019,12,16,12/16/2019,MS,0,0,0,33.815,-89.3471,33.8296,-89.3052,2.61,60
2019,12,16,12/16/2019,MS,0,0,0,34.4141,-88.6267,34.4329,-88.5948,2.23,80
2019,12,16,12/16/2019,MS,0,0,0,31.4372,-90.3832,31.4391,-90.3763,0.43,50
2019,12,16,12/16/2019,MS,0,0,0,34.5566,-88.4382,34.5612,-88.4365,0.33,75
2019,12,16,12/16/2019,MS,1,0,0,32.2043,-90.7831,32.4326,-90.5169,22.32,616
2019,12,16,12/16/2019,MS,1,1,0,34.4639,-88.9277,34.5156,-88.7777,9.26,300
2019,12,16,12/16/2019,MS,1,0,0,34.624,-88.2287,34.6377,-88.1692,3.51,150
2019,12,16,12/16/2019,MS,1,0,0,31.2824,-89.7682,31.3222,-89.6745,6.18,440
2019,12,16,12/16/2019,MS,2,0,0,31.4046,-91.1485,31.4398,-91.0898,4.23,720
2019,12,16,12/16/2019,MS,2,0,0,34.4439,-88.7189,34.4922,-88.5642,9.42,250
2019,12,16,12/16/2019,MS,2,0,0,31.1927,-89.9206,31.2544,-89.8175,7.44,350
2019,12,16,12/16/2019,MS,2,1,0,31.6159,-90.0076,31.6951,-89.8527,10.66,600
2019,12,16,12/16/2019,MS,3,3,0,31.194,-90.8942,31.4296,-90.4819,29.28,880
2019,12,16,12/16/2019,MS,3,0,0,31.3902,-89.5764,31.4379,-89.4949,5.83,560
2019,12,16,12/16/2019,MS,3,0,0,31.7925,-89.6781,31.9755,-89.4451,18.63,1320
2019,12,16,12/16/2019,MS,3,2,0,31.672,-89.1726,32.1848,-88.3246,61.19,350
2019,12,29,12/29/2019,MS,0,0,0,32.3604,-90.4975,32.3634,-90.4826,0.89,150
2019,12,29,12/29/2019,MS,0,0,0,33.472,-89.0315,33.4888,-88.991,2.61,200
2019,12,29,12/29/2019,MS,1,0,0,32.8795,-89.8075,32.938,-89.7029,7.34,400
2019,12,29,12/29/2019,MS,1,0,0,33.0978,-89.5429,33.141,-89.4411,6.6,500
2019,12,29,12/29/2019,MS,1,0,0,33.1628,-89.4323,33.2339,-89.3298,7.7,900
2019,12,29,12/29/2019,MS,1,0,0,33.2598,-89.2778,33.2879,-89.2208,3.82,200
2019,12,29,12/29/2019,MS,1,0,0,32.5268,-89.1628,32.5581,-89.1215,3.23,125
2020,1,11,1/11/2020,MS,0,0,0,33.9798,-90.4099,34.0013,-90.3807,2.24,100
2020,1,11,1/11/2020,MS,0,0,0,34.5045,-89.8584,34.5683,-89.7579,7.25,150
2020,1,11,1/11/2020,MS,0,1,0,34.655,-89.6108,34.6923,-89.5184,5.85,70
2020,1,11,1/11/2020,MS,0,0,0,34.816,-88.29,34.822,-88.2796,0.72,80
2020,1,11,1/11/2020,MS,0,0,0,32.3707,-89.4785,32.3988,-89.4403,2.96,250
2020,1,11,1/11/2020,MS,1,0,0,34.0377,-90.8624,34.0818,-90.8124,4.18,880
2020,1,11,1/11/2020,MS,1,0,0,33.8988,-90.7434,33.9105,-90.7013,2.55,270
2020,1,11,1/11/2020,MS,1,0,0,34.6979,-90.1309,34.7778,-89.9594,11.27,200
2020,1,11,1/11/2020,MS,1,1,0,34.26,-90.175,34.3011,-90.0892,5.67,150
2020,1,11,1/11/2020,MS,1,0,0,34.4938,-88.7007,34.5483,-88.5949,7.23,100
2020,1,11,1/11/2020,MS,1,0,0,34.5963,-88.5353,34.6864,-88.441,8.22,150
2020,1,11,1/11/2020,MS,1,0,0,34.7276,-88.3934,34.7862,-88.3226,5.71,120
2020,1,11,1/11/2020,MS,2,4,0,33.6658,-91.0602,33.8076,-90.6907,23.38,1800
2020,1,11,1/11/2020,MS,2,0,0,33.9183,-90.5201,33.9796,-90.4579,5.54,1700
2020,1,11,1/11/2020,MS,2,0,0,33.8224,-90.5682,33.8749,-90.4978,5.43,850
2020,1,11,1/11/2020,MS,2,0,0,34.8576,-89.9206,34.9255,-89.8018,8.21,300
2020,2,5,2/5/2020,MS,1,0,0,31.9546,-89.752,32.0055,-89.6654,6.17,150
2020,2,5,2/5/2020,MS,1,0,0,32.6797,-90.4403,32.7374,-90.3186,8.12,800
2020,2,5,2/5/2020,MS,1,0,0,33.0678,-89.501,33.0735,-89.4732,1.66,300
2020,2,5,2/5/2020,MS,1,0,0,32.6636,-89.6748,32.7112,-89.5284,9.13,250
2020,2,5,2/5/2020,MS,1,0,0,32.7049,-89.476,32.7372,-89.4007,4.91,150
2020,2,5,2/5/2020,MS,2,0,0,32.0906,-89.5363,32.1173,-89.504,2.64,440
2020,2,5,2/5/2020,MS,2,4,0,32.8169,-90.0995,32.9356,-89.8099,18.73,900
2020,2,5,2/5/2020,MS,2,0,0,33.1175,-89.3761,33.1523,-89.2851,5.84,800
2020,2,5,2/5/2020,MS,2,0,0,31.9406,-89.2971,32.3928,-88.4244,59.85,1320
2020,2,10,2/10/2020,MS,1,0,0,31.4082,-88.7851,31.4195,-88.7697,1.2,200
2020,2,10,2/10/2020,MS,1,0,0,32.5019,-90.555,32.5378,-90.5305,2.86,300
2020,3,4,3/4/2020,MS,0,0,0,31.6406,-89.7644,31.6317,-89.6057,9.31,400
2020,3,24,3/24/2020,MS,1,0,0,34.6383,-88.2825,34.667,-87.988,16.88,400
2020,3,31,3/31/2020,MS,1,0,0,30.84,-88.75,30.81,-88.61,8.15,50
2020,4,12,4/12/2020,MS,0,0,0,33.0049,-90.2608,33.0154,-90.2225,2.33,50
2020,4,12,4/12/2020,MS,0,0,0,33.1961,-89.3018,33.2359,-89.2794,3.04,150
2020,4,12,4/12/2020,MS,1,0,0,32.787,-90.8925,32.8342,-90.8054,6.02,200
2020,4,12,4/12/2020,MS,1,0,0,32.9296,-90.5931,32.9732,-90.5454,4.09,440
2020,4,12,4/12/2020,MS,1,0,0,32.9961,-89.8541,33.0204,-89.823,2.46,500
2020,4,12,4/12/2020,MS,1,0,0,33.2352,-88.4308,33.2555,-88.368,3.89,375
2020,4,12,4/12/2020,MS,1,0,0,32.2571,-88.6932,32.2973,-88.6801,2.88,300
2020,4,12,4/12/2020,MS,1,0,0,32.1209,-88.9602,32.1903,-88.8329,8.87,985
2020,4,12,4/12/2020,MS,2,0,0,32.8574,-90.5208,32.9208,-90.4184,7.38,250
2020,4,12,4/12/2020,MS,2,0,0,33.1469,-88.6044,33.2067,-88.4762,8.49,1100
2020,4,12,4/12/2020,MS,2,2,0,32.0015,-88.8943,32.1887,-88.7904,14.29,300
2020,4,12,4/12/2020,MS,3,2,0,31.3712,-90.1101,32.1121,-89.0047,83.22,2041
2020,4,12,4/12/2020,MS,4,3,4,31.2763,-90.1732,31.4017,-89.8505,21.17,1936
2020,4,12,4/12/2020,MS,4,98,7,31.4641,-89.7579,32.072,-88.8649,67.43,3960
2020,4,19,4/19/2020,MS,1,0,0,30.6783,-89.5729,30.6529,-89.5294,3.12,200
2020,4,19,4/19/2020,MS,4,1,1,31.0707,-89.9646,31.2338,-89.0792,53.76,2275
2020,4,23,4/23/2020,MS,0,0,0,32.1744,-90.1136,32.2037,-89.9212,11.43,1230
2020,4,23,4/23/2020,MS,0,0,0,31.318,-90.037,31.3208,-89.9271,6.49,200
2020,4,23,4/23/2020,MS,1,0,0,31.8116,-88.8782,31.8226,-88.8505,1.8,350
2020,4,23,4/23/2020,MS,1,0,0,30.9349,-88.6208,30.9371,-88.5828,2.26,200
2020,4,23,4/23/2020,MS,1,0,0,30.9381,-88.5195,30.9387,-88.5131,0.38,50
2020,4,23,4/23/2020,MS,1,1,0,30.9322,-88.5243,30.9332,-88.4999,1.45,250
2020,4,23,4/23/2020,MS,2,0,0,31.2047,-90.7432,31.2705,-90.446,18.3,1760
2020,4,23,4/23/2020,MS,2,0,0,31.7608,-89.2247,31.8141,-88.9447,16.85,2640
2020,6,24,6/24/2020,MS,0,0,0,31.25,-90.04,31.2544,-90.0356,0.4,50
2020,6,24,6/24/2020,MS,0,0,0,30.3679,-89.0857,30.3738,-89.0755,0.73,40
2020,6,24,6/24/2020,MS,0,0,0,30.5977,-88.4801,30.5991,-88.4773,0.19,20
2020,6,24,6/24/2020,MS,0,0,0,30.8105,-88.5751,30.8173,-88.5607,0.98,50
2020,6,24,6/24/2020,MS,1,0,0,31.1971,-90.1248,31.2487,-90.0405,6.13,150
2020,6,24,6/24/2020,MS,1,0,0,30.5075,-88.9405,30.5099,-88.9373,0.25,50
2020,6,24,6/24/2020,MS,1,0,0,30.5247,-88.9177,30.5301,-88.9158,0.39,70
2020,6,24,6/24/2020,MS,1,0,0,30.756,-88.8579,30.7695,-88.8434,1.27,50
2020,6,24,6/24/2020,MS,1,0,0,30.791,-88.5151,30.8006,-88.5051,0.89,50
2020,7,14,7/14/2020,MS,0,0,0,30.3477,-89.4075,30.3477,-89.4075,1,25
2020,8,28,8/28/2020,MS,0,0,0,34.39,-89.52,34.4,-89.505,1.1,50
2020,10,9,10/9/2020,MS,0,0,0,31.4343,-90.7235,31.4383,-90.7349,0.73,100
2020,10,28,10/28/2020,MS,1,0,0,33.1392,-88.5032,33.2099,-88.5219,5,150
2020,11,25,11/25/2020,MS,1,0,0,32.3304,-90.2593,32.3406,-90.2557,0.74,175
2020,11,27,11/27/2020,MS,1,0,0,31.1716,-90.5012,31.1833,-90.4707,2,50
2020,12,23,12/23/2020,MS,0,0,0,32.7076,-90.1827,32.7101,-90.1707,0.72,50
2020,12,23,12/23/2020,MS,0,0,0,32.7295,-90.0465,32.7273,-90.0313,0.9,50
2020,12,23,12/23/2020,MS,0,0,0,31.5827,-90.642,31.5866,-90.6137,1.72,200
2020,12,23,12/23/2020,MS,0,0,0,31.6242,-90.61,31.5958,-90.562,3.44,100
2020,12,23,12/23/2020,MS,0,0,0,31.617,-90.5478,31.596,-90.4823,4.12,150
2020,12,23,12/23/2020,MS,1,0,0,31.5573,-90.8446,31.5544,-90.8266,1.08,150
2020,12,23,12/23/2020,MS,1,0,0,31.5714,-90.7532,31.5627,-90.6679,5.06,250
2020,12,23,12/23/2020,MS,1,0,0,31.6596,-90.4146,31.6561,-90.3825,1.9,880
2020,12,24,12/24/2020,MS,0,0,0,31.6123,-89.8707,31.6222,-89.8391,1.98,400
2020,12,24,12/24/2020,MS,0,0,0,31.83,-89.4293,31.8368,-89.3724,3.37,50
2020,12,24,12/24/2020,MS,0,0,0,31.8667,-89.2909,31.8859,-89.2516,2.66,25
2020,12,24,12/24/2020,MS,1,0,0,31.7838,-89.5077,31.7899,-89.4523,3.28,100
2020,12,24,12/24/2020,MS,1,0,0,31.9595,-89.1579,31.9838,-89.0981,3.89,550
2021,3,16,3/16/2021,MS,0,0,0,31.7748,-89.9611,31.7755,-89.9523,0.52,50
2021,3,16,3/16/2021,MS,1,0,0,31.7611,-90.3494,31.7647,-90.3261,1.39,100
2021,3,17,3/17/2021,MS,0,0,0,31.233,-91.3113,31.2441,-91.3056,0.84,100
2021,3,17,3/17/2021,MS,0,0,0,31.1532,-89.613,31.1646,-89.5932,1.42,300
2021,3,17,3/17/2021,MS,0,0,0,33.9519,-88.816,33.9588,-88.8131,0.5,50
2021,3,17,3/17/2021,MS,0,0,0,34.0296,-88.8041,34.0483,-88.7967,1.36,100
2021,3,17,3/17/2021,MS,0,0,0,34.0783,-88.6295,34.1418,-88.5932,4.86,60
2021,3,17,3/17/2021,MS,0,0,0,32.689,-88.5223,32.6915,-88.5195,0.24,80
2021,3,17,3/17/2021,MS,1,0,0,31.5903,-90.3218,31.6559,-90.2507,6.16,120
2021,3,17,3/17/2021,MS,2,0,0,31.6491,-88.9066,31.7913,-88.7595,13.1,325
2021,3,17,3/17/2021,MS,2,2,0,31.6842,-88.4855,32.0107,-88,36.59,500
2021,3,25,3/25/2021,MS,1,0,0,33.0135,-88.3517,33.0701,-88.2603,6.6,515
2021,3,27,3/27/2021,MS,0,0,0,33.8493,-91.028,33.852,-91.0211,0.44,35
2021,3,27,3/27/2021,MS,1,0,0,34.6992,-89.8239,34.7128,-89.792,2.04,100
2021,3,27,3/27/2021,MS,2,0,0,33.9369,-90.7536,33.9523,-90.7066,2.91,50
2021,3,30,3/30/2021,MS,0,0,0,31.4387,-89.4472,31.4848,-89.421,3.55,150
2021,3,30,3/30/2021,MS,0,0,0,33.8714,-89.1842,33.8806,-89.1663,1.21,80
2021,3,31,3/31/2021,MS,1,0,0,33.9764,-88.4225,33.9963,-88.352,4.27,200
2021,4,8,4/8/2021,MS,0,0,0,30.3601,-89.6124,30.3701,-89.6097,0.71,75
2021,4,9,4/9/2021,MS,0,0,0,32.2509,-89.8439,32.4078,-89.8101,11.02,50
2021,4,9,4/9/2021,MS,1,0,0,33.0658,-89.5903,33.0584,-89.5771,0.92,250
2021,4,9,4/9/2021,MS,1,0,0,31.5705,-90.5493,31.5135,-90.5171,4.37,530
2021,4,9,4/9/2021,MS,1,0,0,31.2976,-90.0131,31.2367,-89.9051,7.64,1200
2021,5,2,5/2/2021,MS,0,0,0,32.8981,-90.2052,32.9887,-90.1141,8.15,100
2021,5,2,5/2/2021,MS,0,0,0,33.762,-89.471,33.775,-89.455,1.29,50
2021,5,2,5/2/2021,MS,0,0,0,32.8777,-89.7076,32.9103,-89.675,2.94,50
2021,5,2,5/2/2021,MS,0,0,0,33.4181,-89.424,33.4434,-89.4049,2.07,60
2021,5,2,5/2/2021,MS,0,0,0,34.065,-89.024,34.137,-88.927,7.45,50
2021,5,2,5/2/2021,MS,0,0,0,34.367,-88.5602,34.3851,-88.5331,1.99,100
2021,5,2,5/2/2021,MS,1,0,0,32.6258,-90.7173,32.8692,-90.2899,30.15,300
2021,5,2,5/2/2021,MS,1,0,0,33.0062,-90.2497,33.1426,-90.1646,10.63,450
2021,5,2,5/2/2021,MS,1,0,0,31.8345,-91.0644,31.8975,-90.8389,14.03,650
2021,5,2,5/2/2021,MS,1,0,0,33.0708,-89.9014,33.1211,-89.8622,4.15,300
2021,5,2,5/2/2021,MS,1,0,0,32.1172,-90.3617,32.1981,-90.2932,6.88,1000
2021,5,2,5/2/2021,MS,1,0,0,32.8268,-89.9414,32.8678,-89.9099,3.37,250
2021,5,2,5/2/2021,MS,1,0,0,33.1676,-89.7316,33.2587,-89.6623,7.46,110
2021,5,2,5/2/2021,MS,1,0,0,33.835,-89.3249,33.8568,-89.3002,2.07,50
2021,5,2,5/2/2021,MS,1,0,0,34.1795,-88.8421,34.2226,-88.783,4.5,150
2021,5,2,5/2/2021,MS,1,0,0,34.2333,-88.752,34.3479,-88.5789,12.66,400
2021,5,2,5/2/2021,MS,2,0,0,33.2512,-90.0426,33.3215,-89.9831,5.95,510
2021,5,4,5/4/2021,MS,0,0,0,32.728,-90.3697,32.7393,-90.2118,9.21,250
2021,5,4,5/4/2021,MS,1,0,0,32.0521,-90.0492,32.0899,-89.8896,9.7,75
2021,5,4,5/4/2021,MS,1,0,0,32.4641,-90.5194,32.3251,-90.0225,30.7,880
2021,5,4,5/4/2021,MS,1,0,0,32.5982,-89.6168,32.5989,-89.3597,14.97,1050
2021,5,4,5/4/2021,MS,1,0,0,32.4586,-88.9638,32.4953,-88.8797,5.54,400
2021,5,4,5/4/2021,MS,1,0,0,32.4099,-88.5223,32.4296,-88.4676,3.47,450
2021,5,18,5/18/2021,MS,0,0,0,31.6031,-89.8684,31.609,-89.8835,0.98,300
2021,5,18,5/18/2021,MS,0,0,0,31.8958,-89.9642,31.9074,-89.9856,1.49,300
2021,5,18,5/18/2021,MS,1,0,0,32.0644,-88.7294,32.085,-88.7311,1.43,150
2021,6,8,6/8/2021,MS,0,0,0,34.195,-88.745,34.197,-88.737,0.48,50
2021,6,8,6/8/2021,MS,0,0,0,34.213,-88.711,34.216,-88.705,0.4,50
2021,6,8,6/8/2021,MS,0,0,0,34.286,-88.576,34.289,-88.57,0.4,50
2021,6,18,6/18/2021,MS,0,0,0,30.3287,-89.2314,30.331,-89.2337,0.21,50
2021,6,19,6/19/2021,MS,0,0,0,30.3478,-89.1763,30.3645,-89.1753,1.16,75
2021,6,19,6/19/2021,MS,0,0,0,30.3548,-88.5285,30.3484,-88.5321,0.49,25
2021,6,19,6/19/2021,MS,1,0,0,30.6228,-88.413,30.6347,-88.4104,0.84,50
2021,8,21,8/21/2021,MS,0,0,0,34.7908,-88.1551,34.7867,-88.1481,0.49,50
2021,8,21,8/21/2021,MS,1,0,0,34.8445,-88.2132,34.8032,-88.178,3.48,200
2021,8,29,8/29/2021,MS,0,0,0,30.3777,-89.0646,30.3851,-89.0736,0.74,50
2021,8,29,8/29/2021,MS,0,0,0,30.2061,-89.5074,30.3211,-89.6238,10.55,75
2021,8,29,8/29/2021,MS,0,0,0,30.2664,-89.3864,30.3108,-89.4086,3.34,200
2021,8,29,8/29/2021,MS,0,0,0,30.2955,-89.3658,30.3244,-89.4006,2.88,200
2021,8,29,8/29/2021,MS,0,0,0,30.3081,-89.2822,30.3145,-89.2864,0.51,75
2021,8,29,8/29/2021,MS,1,0,0,30.3156,-89.2582,30.3258,-89.292,2.13,150
2021,8,29,8/29/2021,MS,1,0,0,30.3618,-89.36,30.3787,-89.3799,1.67,150
2021,8,30,8/30/2021,MS,0,0,0,30.3973,-88.9332,30.3989,-88.9354,0.17,150
2021,8,30,8/30/2021,MS,0,0,0,30.3966,-88.8788,30.4042,-88.8786,0.53,100
2021,8,30,8/30/2021,MS,0,0,0,30.3868,-89.0565,30.382,-89.0632,0.52,100
