date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location,Tornado,MAGITUDE,Deaths,WINDSPEED
5/15/2010,31,20,0,13.9,7,9,6:56:00 AM,9:54:00 PM,5:55:00 AM,7:49:00 PM,18,26,26,25,20,18,73,0,1018,31,9,188,11,mississippi,NO,0,0,0
5/16/2010,25,19,0,9.9,5,16,7:56:00 AM,10:49:00 PM,5:54:00 AM,7:50:00 PM,20,22,23,22,14,65,93,21.2,1016,25,7,186,6,mississippi,NO,0,0,0
5/17/2010,29,18,0,13.3,5,23,9:01:00 AM,11:39:00 PM,5:54:00 AM,7:50:00 PM,17,23,23,23,17,41,75,1,1014,29,7,279,8,mississippi,NO,0,0,0
5/18/2010,27,16,0,14,6,31,10:10:00 AM,No moonset,5:53:00 AM,7:51:00 PM,16,21,22,21,19,10,75,0,1014,27,7,283,10,mississippi,NO,0,0,0
5/19/2010,29,13,0,14,6,38,11:19:00 AM,12:21:00 AM,5:52:00 AM,7:52:00 PM,13,20,21,20,13,11,66,0,1014,29,9,101,7,mississippi,NO,0,0,0
5/20/2010,28,17,0,12.2,5,45,12:26:00 PM,12:59:00 AM,5:52:00 AM,7:52:00 PM,18,22,23,22,25,40,82,25.4,1013,28,8,149,14,mississippi,NO,0,0,0
5/21/2010,26,21,0,12.2,5,52,1:33:00 PM,1:34:00 AM,5:51:00 AM,7:53:00 PM,22,25,25,23,22,66,92,21.6,1015,26,6,166,11,mississippi,NO,0,0,0
5/22/2010,32,21,0,13.4,6,60,2:38:00 PM,2:06:00 AM,5:51:00 AM,7:54:00 PM,21,29,29,26,16,43,75,0.2,1015,32,7,177,8,mississippi,NO,0,0,0
5/23/2010,34,20,0,14,7,67,3:45:00 PM,2:38:00 AM,5:50:00 AM,7:54:00 PM,21,29,29,27,10,12,71,0,1016,34,10,181,6,mississippi,NO,0,0,0
5/24/2010,35,21,0,13.4,6,74,4:51:00 PM,3:12:00 AM,5:50:00 AM,7:55:00 PM,20,29,29,27,13,18,68,1.8,1015,35,10,111,6,mississippi,NO,0,0,0
5/25/2010,30,20,0,13.4,5,81,5:57:00 PM,3:48:00 AM,5:49:00 AM,7:56:00 PM,20,27,27,25,18,25,74,2.1,1015,30,10,99,10,mississippi,NO,0,0,0
5/26/2010,32,18,0,14.1,6,89,7:03:00 PM,4:28:00 AM,5:49:00 AM,7:56:00 PM,18,26,26,25,11,13,69,0,1015,32,10,171,4,mississippi,NO,0,0,0
5/27/2010,32,19,0,14.1,6,96,8:05:00 PM,5:14:00 AM,5:48:00 AM,7:57:00 PM,18,27,27,25,17,22,66,1.2,1012,32,10,341,8,mississippi,NO,0,0,0
5/28/2010,31,20,0,14.1,6,100,9:03:00 PM,6:05:00 AM,5:48:00 AM,7:58:00 PM,18,26,26,25,17,31,68,1,1010,31,9,256,9,mississippi,NO,0,0,0
5/29/2010,28,19,0,12.2,5,89,9:53:00 PM,7:00:00 AM,5:47:00 AM,7:58:00 PM,20,24,24,23,15,50,86,4.9,1010,28,8,83,8,mississippi,NO,0,0,0
5/30/2010,28,19,0,12.2,5,82,10:37:00 PM,7:58:00 AM,5:47:00 AM,7:59:00 PM,21,24,24,23,17,57,88,3.6,1012,28,7,130,9,mississippi,NO,0,0,0
5/31/2010,29,19,0,13.4,5,78,11:15:00 PM,8:56:00 AM,5:47:00 AM,7:59:00 PM,21,26,26,24,16,32,86,0.5,1014,29,9,159,9,mississippi,NO,0,0,0
6/1/2010,30,21,0,13.4,6,63,11:48:00 PM,9:55:00 AM,5:47:00 AM,8:00:00 PM,23,29,29,25,12,37,87,3.1,1013,30,8,181,5,mississippi,NO,0,0,0
6/2/2010,31,22,0,13.4,6,55,No moonrise,10:51:00 AM,5:46:00 AM,8:01:00 PM,23,29,29,26,17,36,86,3,1011,31,6,195,8,mississippi,NO,0,0,0
6/3/2010,32,21,0,13.4,6,48,12:17:00 AM,11:47:00 AM,5:46:00 AM,8:01:00 PM,21,28,28,26,16,50,77,3.8,1009,32,8,176,8,mississippi,NO,0,0,0
6/4/2010,30,21,0,11.3,5,40,12:45:00 AM,12:41:00 PM,5:46:00 AM,8:02:00 PM,22,28,28,25,16,52,87,4.2,1011,30,7,173,7,mississippi,NO,0,0,0
6/5/2010,30,21,0,11.3,6,32,1:11:00 AM,1:36:00 PM,5:46:00 AM,8:02:00 PM,22,28,28,25,24,47,85,2.4,1012,30,9,183,12,mississippi,NO,0,0,0
6/6/2010,34,23,0,13.4,6,25,1:38:00 AM,2:31:00 PM,5:45:00 AM,8:03:00 PM,22,31,31,28,23,39,75,0.5,1012,34,7,219,12,mississippi,NO,0,0,0
6/7/2010,32,19,0,14.5,6,17,2:06:00 AM,3:29:00 PM,5:45:00 AM,8:03:00 PM,15,26,26,25,15,7,60,0,1016,32,10,102,7,mississippi,NO,0,0,0
6/8/2010,34,19,0,14.5,7,10,2:37:00 AM,4:29:00 PM,5:45:00 AM,8:04:00 PM,17,27,27,26,16,21,65,0,1016,34,10,157,8,mississippi,NO,0,0,0
6/9/2010,34,23,0,14.5,6,2,3:13:00 AM,5:32:00 PM,5:45:00 AM,8:04:00 PM,22,31,31,28,18,31,73,3.7,1016,34,9,173,9,mississippi,NO,0,0,0
6/10/2010,35,22,0,13.4,6,0,3:55:00 AM,6:36:00 PM,5:45:00 AM,8:05:00 PM,23,32,32,28,17,35,76,0.3,1015,35,9,168,9,mississippi,NO,0,0,0
6/11/2010,35,24,0,14.5,7,0,4:44:00 AM,7:40:00 PM,5:45:00 AM,8:05:00 PM,22,32,32,29,19,25,72,0,1016,35,10,181,10,mississippi,NO,0,0,0
6/12/2010,36,24,0,14.5,6,0,5:42:00 AM,8:39:00 PM,5:45:00 AM,8:05:00 PM,23,34,34,29,13,19,70,1.4,1018,36,10,198,6,mississippi,NO,0,0,0
6/13/2010,35,24,0,14.5,6,5,6:47:00 AM,9:32:00 PM,5:45:00 AM,8:06:00 PM,24,35,35,29,11,17,76,1.6,1017,35,9,276,6,mississippi,NO,0,0,0
6/14/2010,34,24,0,13.4,6,13,7:56:00 AM,10:18:00 PM,5:45:00 AM,8:06:00 PM,24,34,34,29,12,23,77,1.5,1015,34,9,221,5,mississippi,NO,0,0,0
6/15/2010,36,24,0,14.5,6,20,9:07:00 AM,10:59:00 PM,5:45:00 AM,8:06:00 PM,23,33,33,29,13,29,72,1.2,1016,36,10,218,7,mississippi,NO,0,0,0
6/16/2010,35,22,0,13.4,6,28,10:17:00 AM,11:35:00 PM,5:45:00 AM,8:07:00 PM,22,32,32,28,12,29,72,3.5,1018,35,10,176,6,mississippi,NO,0,0,0
6/17/2010,37,23,0,14.5,6,35,11:26:00 AM,No moonset,5:45:00 AM,8:07:00 PM,22,34,34,30,11,28,68,2.9,1016,37,10,224,5,mississippi,NO,0,0,0
6/18/2010,35,23,0,13.4,6,43,12:32:00 PM,12:08:00 AM,5:45:00 AM,8:07:00 PM,23,34,34,29,9,18,75,1.5,1016,35,10,189,4,mississippi,NO,0,0,0
6/19/2010,35,24,0,13.4,6,50,1:38:00 PM,12:40:00 AM,5:46:00 AM,8:08:00 PM,25,35,35,29,11,18,79,0.3,1017,35,9,162,5,mississippi,NO,0,0,0
6/20/2010,37,24,0,14.5,8,58,2:43:00 PM,1:13:00 AM,5:46:00 AM,8:08:00 PM,21,33,33,30,13,4,64,0,1016,37,10,109,6,mississippi,NO,0,0,0
6/21/2010,37,21,0,14.5,7,65,3:48:00 PM,1:48:00 AM,5:46:00 AM,8:08:00 PM,18,32,32,29,13,3,56,0,1016,37,10,69,6,mississippi,NO,0,0,0
6/22/2010,35,23,0,14.5,6,73,4:53:00 PM,2:26:00 AM,5:46:00 AM,8:08:00 PM,21,32,32,29,20,19,65,0.1,1018,35,10,141,10,mississippi,NO,0,0,0
6/23/2010,35,23,0,14.5,7,80,5:56:00 PM,3:09:00 AM,5:46:00 AM,8:08:00 PM,22,32,32,28,18,14,72,0,1019,35,10,179,9,mississippi,NO,0,0,0
6/24/2010,35,24,0,13.4,6,88,6:54:00 PM,3:57:00 AM,5:47:00 AM,8:09:00 PM,22,32,32,29,14,28,70,0.5,1017,35,9,226,7,mississippi,NO,0,0,0
6/25/2010,34,24,0,12.4,6,96,7:47:00 PM,4:50:00 AM,5:47:00 AM,8:09:00 PM,23,33,33,29,12,44,80,1.2,1016,34,8,221,5,mississippi,NO,0,0,0
6/26/2010,37,23,0,14.5,6,100,8:32:00 PM,5:47:00 AM,5:47:00 AM,8:09:00 PM,22,34,34,29,12,37,69,0.2,1014,37,9,217,5,mississippi,NO,0,0,0
6/27/2010,36,24,0,14.5,6,89,9:13:00 PM,6:46:00 AM,5:48:00 AM,8:09:00 PM,21,33,33,30,18,31,64,0.4,1011,36,10,196,9,mississippi,NO,0,0,0
6/28/2010,34,24,0,13.4,6,82,9:47:00 PM,7:44:00 AM,5:48:00 AM,8:09:00 PM,23,32,32,28,18,29,76,4.2,1011,34,9,222,9,mississippi,NO,0,0,0
6/29/2010,32,23,0,14.5,6,74,10:18:00 PM,8:41:00 AM,5:48:00 AM,8:09:00 PM,23,31,31,27,11,30,77,0.8,1014,32,8,117,5,mississippi,NO,0,0,0
6/30/2010,31,22,0,12.4,6,67,10:46:00 PM,9:37:00 AM,5:49:00 AM,8:09:00 PM,21,28,28,26,11,58,76,7.4,1017,31,10,115,6,mississippi,NO,0,0,0
7/1/2010,34,22,0,14.5,7,64,11:13:00 PM,10:32:00 AM,5:49:00 AM,8:09:00 PM,18,29,29,27,16,8,61,0,1018,34,10,37,10,mississippi,NO,0,0,0
7/2/2010,35,19,0,14.5,7,57,11:39:00 PM,11:26:00 AM,5:50:00 AM,8:09:00 PM,17,29,29,27,15,13,56,0,1018,35,10,67,7,mississippi,NO,0,0,0
7/3/2010,33,24,0,14.5,7,50,No moonrise,12:21:00 PM,5:50:00 AM,8:09:00 PM,20,30,30,28,22,21,62,0,1017,33,10,134,12,mississippi,NO,0,0,0
7/4/2010,32,21,0,14.5,7,42,12:06:00 AM,1:17:00 PM,5:50:00 AM,8:09:00 PM,16,28,28,26,19,5,56,0,1017,32,10,119,10,mississippi,NO,0,0,0
7/5/2010,33,21,0,14.5,7,35,12:35:00 AM,2:15:00 PM,5:51:00 AM,8:08:00 PM,19,29,29,27,20,18,66,0,1015,33,10,121,10,mississippi,NO,0,0,0
7/6/2010,32,23,0,13.4,6,28,1:08:00 AM,3:16:00 PM,5:51:00 AM,8:08:00 PM,22,30,30,27,21,36,81,3,1016,32,8,129,11,mississippi,NO,0,0,0
7/7/2010,35,22,0,14.5,7,21,1:47:00 AM,4:18:00 PM,5:52:00 AM,8:08:00 PM,21,31,31,28,12,36,70,0,1017,35,8,179,7,mississippi,NO,0,0,0
7/8/2010,35,24,0,13.4,6,13,2:31:00 AM,5:22:00 PM,5:52:00 AM,8:08:00 PM,21,31,31,29,16,39,64,1.6,1016,35,10,218,9,mississippi,NO,0,0,0
7/9/2010,37,25,0,13.4,6,6,3:25:00 AM,6:23:00 PM,5:53:00 AM,8:08:00 PM,21,32,32,29,17,29,64,0.6,1014,37,10,319,8,mississippi,NO,0,0,0
7/10/2010,31,23,0,13.4,6,0,4:26:00 AM,7:20:00 PM,5:54:00 AM,8:07:00 PM,23,31,31,27,15,42,84,2.5,1014,31,7,290,7,mississippi,NO,0,0,0
7/11/2010,32,22,0,12.3,6,0,5:35:00 AM,8:10:00 PM,5:54:00 AM,8:07:00 PM,24,32,32,27,16,41,86,2.7,1012,32,7,264,8,mississippi,NO,0,0,0
7/12/2010,36,25,0,13.4,6,1,6:47:00 AM,8:54:00 PM,5:55:00 AM,8:07:00 PM,23,34,34,30,24,31,72,2.6,1009,36,9,238,13,mississippi,NO,0,0,0
7/13/2010,33,24,0,11.2,6,8,8:00:00 AM,9:33:00 PM,5:55:00 AM,8:06:00 PM,24,32,32,28,22,35,80,9,1012,33,8,224,10,mississippi,NO,0,0,0
7/14/2010,34,23,0,14.5,6,16,9:11:00 AM,10:08:00 PM,5:56:00 AM,8:06:00 PM,24,34,34,29,9,18,81,0.2,1016,34,10,225,4,mississippi,NO,0,0,0
7/15/2010,35,25,0,14.5,7,23,10:20:00 AM,10:42:00 PM,5:56:00 AM,8:06:00 PM,24,35,35,29,11,27,80,0,1016,35,8,224,5,mississippi,NO,0,0,0
7/16/2010,33,24,0,10.1,6,30,11:29:00 AM,11:15:00 PM,5:57:00 AM,8:05:00 PM,25,33,33,28,14,64,89,36,1015,33,8,199,6,mississippi,NO,0,0,0
7/17/2010,30,23,0,9,6,37,12:35:00 PM,11:50:00 PM,5:58:00 AM,8:05:00 PM,24,29,29,25,17,66,90,17.5,1016,30,8,163,9,mississippi,NO,0,0,0
7/18/2010,30,23,0,12.3,6,45,1:41:00 PM,No moonset,5:58:00 AM,8:04:00 PM,24,30,30,26,18,42,87,0.6,1017,30,7,193,9,mississippi,NO,0,0,0
7/19/2010,34,22,0,14.5,6,52,2:46:00 PM,12:27:00 AM,5:59:00 AM,8:04:00 PM,23,31,31,28,16,34,76,0.4,1016,34,8,220,8,mississippi,NO,0,0,0
7/20/2010,34,23,0,14.4,7,59,3:49:00 PM,1:08:00 AM,5:59:00 AM,8:03:00 PM,22,32,32,29,13,24,69,0,1018,34,10,204,5,mississippi,NO,0,0,0
7/21/2010,36,24,0,14,8,66,4:48:00 PM,1:55:00 AM,6:00:00 AM,8:03:00 PM,23,35,35,30,11,26,65,0,1018,36,9,229,5,mississippi,NO,0,0,0
7/22/2010,37,25,0,11.6,8,74,5:43:00 PM,2:45:00 AM,6:01:00 AM,8:02:00 PM,22,35,35,31,12,13,61,0,1017,37,10,223,6,mississippi,NO,0,0,0
7/23/2010,38,24,0,11.6,8,81,6:30:00 PM,3:41:00 AM,6:01:00 AM,8:01:00 PM,21,34,34,30,12,3,59,0,1017,38,10,262,6,mississippi,NO,0,0,0
7/24/2010,37,24,0,11.6,7,88,7:12:00 PM,4:38:00 AM,6:02:00 AM,8:01:00 PM,21,34,34,30,10,24,63,0,1017,37,10,139,5,mississippi,NO,0,0,0
7/25/2010,37,24,0,10.4,6,96,7:48:00 PM,5:36:00 AM,6:03:00 AM,8:00:00 PM,24,34,34,30,14,51,74,6.8,1016,37,9,210,7,mississippi,NO,0,0,0
7/26/2010,35,24,0,11.6,6,100,8:20:00 PM,6:33:00 AM,6:03:00 AM,8:00:00 PM,25,35,35,29,12,32,80,2.3,1016,35,8,164,5,mississippi,NO,0,0,0
7/27/2010,33,23,0,10.4,6,90,8:49:00 PM,7:30:00 AM,6:04:00 AM,7:59:00 PM,24,32,32,28,14,34,81,3.7,1017,33,8,202,7,mississippi,NO,0,0,0
7/28/2010,33,23,0,11.6,6,83,9:16:00 PM,8:24:00 AM,6:05:00 AM,7:58:00 PM,22,31,31,28,16,27,73,1.9,1019,33,8,272,8,mississippi,NO,0,0,0
7/29/2010,36,23,0,11.6,6,75,9:42:00 PM,9:19:00 AM,6:05:00 AM,7:57:00 PM,22,33,33,29,18,28,69,1.1,1017,36,10,301,10,mississippi,NO,0,0,0
7/30/2010,37,24,0,11.6,6,68,10:09:00 PM,10:13:00 AM,6:06:00 AM,7:57:00 PM,22,33,33,30,15,29,64,0.9,1013,37,10,331,8,mississippi,NO,0,0,0
7/31/2010,38,25,0,11.6,8,64,10:37:00 PM,11:08:00 AM,6:07:00 AM,7:56:00 PM,20,34,34,31,15,16,58,0,1010,38,10,301,8,mississippi,NO,0,0,0
8/1/2010,39,27,0,13,8,54,11:08:00 PM,12:04:00 PM,6:08:00 AM,7:55:00 PM,22,36,36,32,13,23,59,0,1010,39,10,268,7,mississippi,NO,0,0,0
8/2/2010,40,26,0,13,8,46,11:43:00 PM,1:03:00 PM,6:08:00 AM,7:54:00 PM,23,37,37,32,12,21,64,0,1014,40,10,98,7,mississippi,NO,0,0,0
8/3/2010,40,26,0,13,8,39,No moonrise,2:03:00 PM,6:09:00 AM,7:53:00 PM,24,39,39,33,12,24,66,0,1015,40,10,232,5,mississippi,NO,0,0,0
8/4/2010,41,26,0,13,8,32,12:23:00 AM,3:05:00 PM,6:10:00 AM,7:52:00 PM,24,38,38,32,11,19,67,0,1013,41,9,168,6,mississippi,NO,0,0,0
8/5/2010,39,25,0,12.5,7,24,1:11:00 AM,4:05:00 PM,6:10:00 AM,7:52:00 PM,24,37,37,31,13,31,72,7.1,1011,39,10,212,6,mississippi,NO,0,0,0
8/6/2010,37,25,0,12.3,6,17,2:07:00 AM,5:04:00 PM,6:11:00 AM,7:51:00 PM,22,33,33,29,15,37,70,1.8,1011,37,8,261,7,mississippi,NO,0,0,0
8/7/2010,36,24,0,12.8,6,10,3:12:00 AM,5:57:00 PM,6:12:00 AM,7:50:00 PM,21,32,32,29,12,18,62,0.2,1011,36,10,48,6,mississippi,NO,0,0,0
8/8/2010,35,25,0,11,6,3,4:22:00 AM,6:44:00 PM,6:12:00 AM,7:49:00 PM,23,34,34,29,11,51,68,4.6,1012,35,9,241,6,mississippi,NO,0,0,0
8/9/2010,36,25,0,12.5,6,0,5:35:00 AM,7:26:00 PM,6:13:00 AM,7:48:00 PM,25,35,35,29,12,35,80,3.4,1014,36,7,167,6,mississippi,NO,0,0,0
8/10/2010,37,25,0,12.8,7,0,6:48:00 AM,8:04:00 PM,6:14:00 AM,7:47:00 PM,24,36,36,30,9,36,69,1.3,1013,37,10,165,4,mississippi,NO,0,0,0
8/11/2010,37,25,0,13,8,4,8:00:00 AM,8:39:00 PM,6:15:00 AM,7:46:00 PM,22,34,34,30,11,14,63,0,1012,37,10,115,6,mississippi,NO,0,0,0
8/12/2010,39,25,0,13,8,12,9:11:00 AM,9:14:00 PM,6:15:00 AM,7:45:00 PM,22,35,35,31,13,19,61,0,1009,39,10,107,6,mississippi,NO,0,0,0
8/13/2010,37,25,0,12.8,7,19,10:20:00 AM,9:49:00 PM,6:16:00 AM,7:44:00 PM,23,36,36,30,15,24,67,1.1,1009,37,10,133,6,mississippi,NO,0,0,0
8/14/2010,38,25,0,12.3,7,26,11:30:00 AM,10:26:00 PM,6:17:00 AM,7:43:00 PM,24,35,35,30,13,34,71,4.2,1011,38,9,250,5,mississippi,NO,0,0,0
8/15/2010,37,24,0,11.8,7,33,12:36:00 PM,11:07:00 PM,6:17:00 AM,7:41:00 PM,25,36,36,30,12,47,72,11.1,1013,37,9,154,5,mississippi,NO,0,0,0
8/16/2010,35,24,0,12.8,6,41,1:42:00 PM,11:53:00 PM,6:18:00 AM,7:40:00 PM,24,34,34,29,17,17,79,0.4,1013,35,8,95,8,mississippi,NO,0,0,0
8/17/2010,34,24,0,12.3,6,48,2:43:00 PM,No moonset,6:19:00 AM,7:39:00 PM,24,33,33,28,20,48,79,1.5,1013,34,7,116,11,mississippi,NO,0,0,0
8/18/2010,30,24,0,10,6,55,3:39:00 PM,12:42:00 AM,6:19:00 AM,7:38:00 PM,25,31,31,26,21,80,92,17.5,1013,30,5,186,11,mississippi,NO,0,0,0
8/19/2010,34,23,0,12.3,6,63,4:28:00 PM,1:36:00 AM,6:20:00 AM,7:37:00 PM,24,32,32,28,10,49,77,0.5,1012,34,7,220,4,mississippi,NO,0,0,0
8/20/2010,37,24,0,13,7,70,5:12:00 PM,2:32:00 AM,6:21:00 AM,7:36:00 PM,21,33,33,30,12,11,64,0,1011,37,10,169,6,mississippi,NO,0,0,0
8/21/2010,36,25,0,12.5,6,77,5:49:00 PM,3:30:00 AM,6:21:00 AM,7:35:00 PM,24,34,34,29,19,18,76,0.9,1012,36,9,251,9,mississippi,NO,0,0,0
8/22/2010,36,25,0,12.8,6,84,6:22:00 PM,4:27:00 AM,6:22:00 AM,7:33:00 PM,23,34,34,30,16,15,73,0.1,1012,36,9,110,8,mississippi,NO,0,0,0
8/23/2010,35,23,0,13,7,92,6:52:00 PM,5:24:00 AM,6:23:00 AM,7:32:00 PM,18,30,30,29,23,2,61,0,1012,35,10,23,12,mississippi,NO,0,0,0
8/24/2010,32,21,0,13,7,99,7:20:00 PM,6:19:00 AM,6:24:00 AM,7:31:00 PM,17,28,28,27,23,1,61,0,1011,32,10,16,12,mississippi,NO,0,0,0
8/25/2010,31,21,0,13,7,100,7:47:00 PM,7:14:00 AM,6:24:00 AM,7:30:00 PM,17,28,28,26,23,8,64,0,1014,31,10,57,12,mississippi,NO,0,0,0
8/26/2010,33,21,0,13,7,87,8:13:00 PM,8:08:00 AM,6:25:00 AM,7:28:00 PM,16,28,28,27,24,14,61,0,1016,33,10,99,12,mississippi,NO,0,0,0
8/27/2010,34,21,0,13,7,79,8:40:00 PM,9:02:00 AM,6:26:00 AM,7:27:00 PM,18,29,29,27,20,22,64,0.4,1015,34,10,49,10,mississippi,NO,0,0,0
8/28/2010,31,23,0,12.3,6,72,9:10:00 PM,9:58:00 AM,6:26:00 AM,7:26:00 PM,22,29,29,26,22,51,85,2.9,1016,31,7,119,11,mississippi,NO,0,0,0
8/29/2010,26,22,0,10,5,65,9:43:00 PM,10:55:00 AM,6:27:00 AM,7:25:00 PM,22,26,26,24,22,78,97,1.3,1019,26,9,104,10,mississippi,NO,0,0,0
8/30/2010,32,22,0,12.5,6,57,10:20:00 PM,11:54:00 AM,6:28:00 AM,7:23:00 PM,19,28,28,26,24,49,74,0,1021,32,7,115,12,mississippi,NO,0,0,0
8/31/2010,32,21,0,12.9,7,54,11:05:00 PM,12:53:00 PM,6:28:00 AM,7:22:00 PM,19,28,28,26,20,22,70,0,1019,32,10,117,10,mississippi,NO,0,0,0
9/1/2010,34,21,0,11.6,7,37,11:56:00 PM,1:53:00 PM,6:29:00 AM,7:21:00 PM,18,28,28,27,18,6,65,0,1016,34,10,131,8,mississippi,NO,0,0,0
9/2/2010,34,21,0,11.6,7,29,No moonrise,2:50:00 PM,6:30:00 AM,7:19:00 PM,17,29,29,27,13,6,62,0,1014,34,10,220,5,mississippi,NO,0,0,0
9/3/2010,33,22,0,10.3,6,22,12:55:00 AM,3:44:00 PM,6:30:00 AM,7:18:00 PM,17,28,28,27,25,21,61,0,1014,33,10,310,13,mississippi,NO,0,0,0
9/4/2010,29,16,0,11.6,6,14,2:00:00 AM,4:33:00 PM,6:31:00 AM,7:17:00 PM,8,22,22,22,22,2,49,0,1017,29,10,125,12,mississippi,NO,0,0,0
9/5/2010,31,15,0,11.6,6,7,3:10:00 AM,5:17:00 PM,6:32:00 AM,7:15:00 PM,8,22,22,22,16,0,47,0,1016,31,10,69,8,mississippi,NO,0,0,0
9/6/2010,34,16,0,11.6,7,0,4:22:00 AM,5:56:00 PM,6:32:00 AM,7:14:00 PM,11,25,25,25,19,2,48,0,1017,34,10,136,10,mississippi,NO,0,0,0
9/7/2010,34,22,0,11.6,7,0,5:35:00 AM,6:33:00 PM,6:33:00 AM,7:13:00 PM,19,30,30,28,16,23,65,0,1019,34,10,130,7,mississippi,NO,0,0,0
9/8/2010,33,22,0,10.3,6,0,6:46:00 AM,7:08:00 PM,6:34:00 AM,7:11:00 PM,21,29,29,26,14,27,79,3.6,1017,33,10,80,6,mississippi,NO,0,0,0
9/9/2010,35,23,0,11.6,7,1,7:58:00 AM,7:44:00 PM,6:34:00 AM,7:10:00 PM,21,30,30,28,16,33,71,0,1014,35,10,124,8,mississippi,NO,0,0,0
9/10/2010,35,24,0,11.6,6,8,9:09:00 AM,8:22:00 PM,6:35:00 AM,7:09:00 PM,21,31,31,28,15,27,66,0.6,1012,35,10,203,7,mississippi,NO,0,0,0
9/11/2010,34,23,0,10.3,6,16,10:19:00 AM,9:03:00 PM,6:36:00 AM,7:07:00 PM,22,31,31,28,20,30,73,10.9,1013,34,10,267,11,mississippi,NO,0,0,0
9/12/2010,31,20,0,11.6,6,23,11:28:00 AM,9:48:00 PM,6:36:00 AM,7:06:00 PM,16,26,26,25,23,14,63,0,1017,31,8,56,13,mississippi,NO,0,0,0
9/13/2010,31,16,0,11.6,6,31,12:32:00 PM,10:37:00 PM,6:37:00 AM,7:04:00 PM,11,23,23,23,20,0,51,0,1018,31,10,46,11,mississippi,NO,0,0,0
9/14/2010,33,17,0,11.6,6,38,1:32:00 PM,11:31:00 PM,6:38:00 AM,7:03:00 PM,13,25,25,25,15,6,48,0,1017,33,10,98,9,mississippi,NO,0,0,0
9/15/2010,35,21,0,11.6,7,46,2:24:00 PM,No moonset,6:38:00 AM,7:02:00 PM,17,29,29,27,18,19,55,0,1016,35,10,143,8,mississippi,NO,0,0,0
9/16/2010,34,23,0,11.6,7,53,3:10:00 PM,12:27:00 AM,6:39:00 AM,7:00:00 PM,19,29,29,28,18,30,64,0,1015,34,10,220,9,mississippi,NO,0,0,0
9/17/2010,35,22,0,11.6,6,61,3:50:00 PM,1:25:00 AM,6:40:00 AM,6:59:00 PM,18,30,30,28,18,24,58,0.4,1016,35,10,226,11,mississippi,NO,0,0,0
9/18/2010,35,20,0,11.6,6,68,4:24:00 PM,2:21:00 AM,6:40:00 AM,6:57:00 PM,13,27,27,27,19,19,53,0,1017,35,10,40,11,mississippi,NO,0,0,0
9/19/2010,38,20,0,11.6,7,76,4:55:00 PM,3:18:00 AM,6:41:00 AM,6:56:00 PM,16,29,29,28,13,4,54,0,1017,38,10,147,7,mississippi,NO,0,0,0
9/20/2010,38,21,0,11.6,7,84,5:23:00 PM,4:13:00 AM,6:42:00 AM,6:55:00 PM,17,30,30,29,11,8,53,0,1015,38,10,110,4,mississippi,NO,0,0,0
9/21/2010,36,22,0,11.6,7,91,5:50:00 PM,5:08:00 AM,6:42:00 AM,6:53:00 PM,16,29,29,28,18,10,49,0,1016,36,10,226,10,mississippi,NO,0,0,0
9/22/2010,34,21,0,11.6,7,99,6:17:00 PM,6:02:00 AM,6:43:00 AM,6:52:00 PM,17,29,29,27,17,20,58,0,1018,34,10,178,9,mississippi,NO,0,0,0
9/23/2010,34,22,0,11.6,7,100,6:44:00 PM,6:57:00 AM,6:44:00 AM,6:50:00 PM,16,29,29,27,18,14,58,0,1019,34,10,162,9,mississippi,NO,0,0,0
9/24/2010,34,21,0,11.6,7,86,7:14:00 PM,7:53:00 AM,6:44:00 AM,6:49:00 PM,17,28,28,27,16,13,59,0,1019,34,10,211,8,mississippi,NO,0,0,0
9/25/2010,32,21,0,10.2,6,79,7:46:00 PM,8:49:00 AM,6:45:00 AM,6:48:00 PM,18,27,27,25,19,38,63,1.1,1015,32,10,250,11,mississippi,NO,0,0,0
9/26/2010,27,18,0,8.8,5,71,8:22:00 PM,9:48:00 AM,6:46:00 AM,6:46:00 PM,15,21,22,21,15,44,66,9.2,1011,27,10,159,8,mississippi,NO,0,0,0
9/27/2010,24,13,0,8.8,4,64,9:04:00 PM,10:47:00 AM,6:47:00 AM,6:45:00 PM,11,17,18,17,24,36,70,2.9,1010,24,10,336,13,mississippi,NO,0,0,0
9/28/2010,25,12,0,11.6,5,56,9:52:00 PM,11:46:00 AM,6:47:00 AM,6:43:00 PM,9,18,19,18,16,6,59,0,1009,25,10,197,9,mississippi,NO,0,0,0
9/29/2010,26,12,0,11.6,5,48,10:46:00 PM,12:43:00 PM,6:48:00 AM,6:42:00 PM,7,18,19,18,20,1,51,0,1008,26,10,110,11,mississippi,NO,0,0,0
9/30/2010,28,14,0,11.6,6,41,11:48:00 PM,1:37:00 PM,6:49:00 AM,6:41:00 PM,8,20,21,20,28,4,47,0,1009,28,10,315,16,mississippi,NO,0,0,0
10/1/2010,26,16,0,11.6,6,39,No moonrise,2:25:00 PM,6:49:00 AM,6:39:00 PM,8,20,20,20,30,0,49,0,1014,26,10,164,16,mississippi,NO,0,0,0
